X: t^0.5                Y: f(t^0.5)
0.001998519417913293	0.1616703286411888
0.0024602836239319328	0.17768115672914564
0.002925607129816824	0.18947870248633475
0.003399508094524509	0.20127620787636027
0.00391987719565891	0.21096703173383835
0.004625508026986163	0.22402855411682504
0.005374765401262909	0.23582601913968698
0.006293660019277431	0.24720221244350116
0.007341334937704362	0.25857840574731533
0.008497736620542155	0.2712185756769271
0.00983628659108947	0.28385874560653884
0.011517943395622132	0.2964989559033142
0.01348709900933504	0.3074537967537534
0.01585382856745998	0.32051531913674014
0.018564258337069837	0.33273417698014063
0.021990575095804005	0.3457956993631274
0.025949204295915698	0.35675054021356656
0.03145672202601689	0.36939071014317837
0.037406260540360774	0.3811881751660403
0.045345483212442424	0.39424973791619056
0.053302753739785935	0.40436187385988
0.06282199868065785	0.4133264520775163
0.0764493250471764	0.4230172759349944
0.09161098163464351	0.4314440827995113
0.1081023948347116	0.43523613377839476
0.1251305123068751	0.4369215032247309
0.14484097862313797	0.4356574862317697
0.17025769213170489	0.4327080997924725
0.19936573039857233	0.4276520318206277
0.23165957843218785	0.420489241949072
0.26507144853307135	0.41248378753793
0.3009765014422931	0.40321431613382686
0.3430628993004282	0.3926808277367625
0.3910340691116328	0.38088332234673705
0.4474322530788128	0.36950716941008643
0.5200716548022177	0.3532342373290501
0.5859881181889393	0.33848734549972737
0.6653622054910087	0.3245831585771544
0.7496935145561712	0.3098362667478316
0.8611297829212152	0.29087601185341394
0.9777720250166211	0.27570776757071624
1.1144966605353641	0.2601181708346436
1.2557535001274815	0.2432645571056098
1.4479751194714496	0.22472565466456704
1.6504483699459491	0.20618671185636073
1.9030856077042089	0.18469842297602068
2.1943928842534515	0.16868751415373678
2.5302945987581356	0.15267660533145277
2.906401601548336	0.13666569650916882
3.3512874919559503	0.12318278130564375
3.9393747566447255	0.10843592984348446
4.569531687158657	0.09537642581867639
5.309721801113696	0.08400031324918943
6.217496266032905	0.0734667441177979
7.169220119396636	0.06461858479990602
8.459779677846754	0.05745583529551387
9.642727552183855	0.05113579069787165
